timestamp,%,open,high,low,close,vol,vol_20d_MA,BB_1,BB_2,BB_3,Ichimoku _1,Ichimoku_2,Ichimoku_3,Ichimoku_4,Ichimoku_5,SAR,OBV,ADX,MACD_1,MACD_2,MACD_3,Stoch_RSI_1,Stoch_RSI_2,Klinger_Oscillator_1,Klinger_Oscillator_2,CMF
2001-02-07 14:30,-0.52,134.72,135.39999,133.67999,134.69,5748699,7619684.7,135.032249,138.5396977,131.5248003,136.189995,133.13125,134.69,134.6606225,132.546875,138.3490364,-93276738,11.37640056,-0.080707568,0.692581773,0.77328934,13.00834859,22.10436273,234734.606,622000.9748,0.066116591
2001-02-08 14:30,-1.17,134.8,135.39999,133.10001,133.12,5943301,7479544.65,135.081999,138.4484832,131.7155148,135.900005,133.178125,133.12,134.539065,132.546875,138.0340948,-99220039,11.13337745,-0.260370032,0.4478268,0.708196832,4.603723879,10.20680702,70543.41694,543221.3237,-0.03015117
2001-02-09 14:30,-0.96,133.35001,133.35001,131.25999,131.84,9913000,7612929.6,135.061499,138.500918,131.62208,134.979995,133.19375,131.84,134.0868725,132.546875,137.4921664,-109133039,11.73742386,-0.447473062,0.148855505,0.596328567,0,5.870690823,-163945.4762,442197.4951,-0.057038398
2001-02-12 14:30,1.15,131.7,133.5,131.7,133.35001,5804398,7540949.5,135.1289995,138.3728647,131.8851343,134.979995,133.19375,133.35001,134.0868725,132.546875,136.9935923,-103328641,12.20470809,-0.450359642,0.033379015,0.483738657,8.702519559,4.435414479,-40002.98118,373311.7128,-0.005805807
2001-02-13 14:30,-0.82,133.7,134.17,132,132.25999,6587602,7443219.65,135.0998115,138.4346314,131.7649916,134.625,133.19375,132.25999,133.909375,132.546875,136.5349041,-109916243,12.21550973,-0.502532981,-0.144427569,0.358105411,12.33069488,7.011071481,-192777.7066,292441.7957,-0.073316541
2001-02-14 14:30,-0.15,132.64999,132.64999,130.66,132.06,8400102,7470654.85,135.0301555,138.5525677,131.5077433,134.325005,133.75625,132.06,134.0406275,132.546875,135.9474137,-118316345,12.83506187,-0.524918283,-0.298042442,0.226875841,15.030981,12.02139848,-370123.8546,197789.56,-0.03310199
2001-02-15 14:30,0.97,132.84,133.52,132.5,133.34,5928602,7361740.05,134.958093,138.5560855,131.3601005,133.68,133.75625,133.34,133.718125,132.546875,135.4186723,-112387743,12.85998847,-0.431813647,-0.312891217,0.118922429,16.67824439,14.67997342,-223565.0649,137596.0421,-0.025890859
2001-02-16 14:30,-2.2,131,131.28999,129.3,130.39999,6434898,7294359.95,134.7773115,138.8751685,130.6794545,133,134,130.39999,133.5,132.546875,134.6844317,-118822641,14.13313971,-0.539529842,-0.555489874,-0.015960032,13.05006906,14.91976482,-354792.0937,67254.87987,0.025382684
2001-02-20 14:30,-1.54,131.03999,131.14,128.10001,128.39,5760000,7229815.05,134.451499,139.4036744,129.4993236,131.75,133.400005,128.39,132.5750025,132.546875,133.7626126,-124582641,15.68805971,-0.706888583,-0.89957076,-0.192682177,10.34978295,13.35936547,-458915.4003,-7912.303018,-0.016927851
2001-02-21 14:30,-2.16,127.89999,128.84,125.5,125.62,10910801,7352200,133.9340615,140.1462865,127.7218365,130.449995,132.1,125.62,131.2749975,132.53125,132.4405946,-135493442,17.81595905,-0.949747814,-1.379866944,-0.430119131,0,7.799950671,-663020.3559,-101499.1677,-0.111414895
2001-02-22 14:30,0.15,126.35001,126.53999,123.02,125.81,21281600,8106285.1,133.4058115,140.440297,126.371326,128.595,130.86,125.81,129.7275,131.29125,130.7448876,-114211842,20.31002234,-1.036133255,-1.725285699,-0.689152444,1.040344936,3.796709295,-1069467.553,-239780.3657,-0.01365211
2001-02-23 14:30,-0.68,125.08,125.53999,121.8,124.96001,20173008,8574020.45,132.8522495,140.6718397,125.0326593,127.985,130.25,124.96001,129.1175,130.68125,128.9559101,-134384850,22.84825135,-1.083923663,-2.044057023,-0.96013336,1.040344936,0.693563291,-1413064.58,-407392.3963,0.101646108
2001-02-26 14:30,2.13,125.8,127.62,124.5,127.62,11502602,8792310.5,132.4394995,140.4465228,124.4324762,127.985,130.25,127.62,129.1175,130.68125,127.62,-122882248,24.00451077,-0.878548995,-2.058319604,-1.179770609,15.45676142,5.845817098,-1043810.51,-498309.2697,0.136087557
2001-02-27 14:30,-0.92,126.8,127.84,125.50999,126.44,11415000,9027765.6,131.931499,140.1056653,123.7573327,127.66,130.25,126.44,128.955,130.603125,121.8,-134297248,24.95765027,-0.768318242,-2.140168411,-1.371850169,26.3783334,14.29181325,-707837.6984,-528241.9024,0.097209277
2001-02-28 14:30,-1.97,126.75,126.84,123.27,123.95,14831102,9415865.6,131.238999,139.6504064,122.8275916,127.66,130.25,123.95,128.955,130.603125,121.9208,-149128350,26.36829989,-0.805350317,-2.378538065,-1.573187748,31.19295058,24.3426818,-963348.6081,-590400.0032,0.01114027
2001-03-01 14:30,0.52,124.05,124.60001,121.75,124.60001,14672000,9664120.7,130.6179995,139.0643273,122.1716717,126.519995,130.225,124.60001,128.3724975,130.225,127.84,-134456350,27.99037243,-0.730518937,-2.48633642,-1.755817483,25.76486778,27.77871725,-1190279.609,-676097.0898,0.116896918
2001-03-02 14:30,-0.79,122.5,125.64999,122.3,123.61,12564301,9880355.65,129.902,138.17359,121.63041,126.445,130.225,123.61,128.335,130.225,127.7182,-147020651,28.90521563,-0.692493741,-2.621434659,-1.928940918,19.43633265,25.464717,-810537.4074,-695302.8494,0.059768209
2001-03-05 14:30,0.91,124.14999,124.78,123.81,124.74001,5293199,9731190.6,129.3990005,137.6414707,121.1565303,125.295,130.225,124.74001,127.76,130.225,127.598836,-141727452,29.75471289,-0.542658234,-2.60726371,-2.064605476,27.72316079,24.30812041,-619437.1677,-684464.8949,0.126852063
2001-03-06 14:30,1.07,126.35001,127.75,125.49001,126.08,6917000,9859395.7,128.913501,136.7256505,121.1013515,124.795,130.225,126.08,127.51,130.225,121.75,-134810452,28.99364125,-0.315959554,-2.459554919,-2.143595365,40.18384432,29.11444592,-409632.0566,-645203.0609,0.091929885
2001-03-07 14:30,0.71,126.89999,127.03999,125.75999,126.98,6371699,9822645.7,128.493001,135.751174,121.234828,124.795,130.225,126.98,127.51,130.225,121.87,-128438753,28.28693187,-0.080327444,-2.24400467,-2.163677226,61.34462808,43.08387773,-229729.7126,-585849.7254,0.149531979
2001-03-08 14:30,0.11,126.60001,127.24001,126.14,127.12,6055000,9837960.75,128.114501,134.8081169,121.4208851,124.795,130.225,127.12,127.51,130.225,121.9876,-122383753,27.5295194,0.1002334,-2.038385476,-2.138618876,81.5765161,61.03499617,-72483.00968,-512511.6232,0.168261787
2001-03-09 14:30,-2.96,126.10001,126.10001,123.11,123.36,10020301,10041810.75,127.626501,134.2114816,121.0415204,124.795,129.870005,123.36,127.3325025,130.225,122.102848,-132404054,27.78168466,-0.012305998,-2.154001373,-2.141695375,74.29451623,72.40522014,-273839.6858,-478415.6321,0.15237479
2001-03-12 14:30,-4.28,122.34,122.5,117.75,118.08,13972898,10244805.65,126.938501,134.4314988,119.4455032,122.75,127.870005,118.08,125.3100025,128.225,127.75,-146376952,29.17991093,-0.399630248,-2.641233186,-2.241602937,47.50035068,67.790461,-541049.539,-487363.3331,0.112164066
2001-03-13 14:30,1.64,119.39999,120.44,117.53,120.02,12887199,10598945.7,126.2720005,133.7365678,118.8074332,122.64,127.115,120.02,124.8775,128.115,127.3412,-133489753,30.51714851,-0.477205773,-2.838110153,-2.360904381,25.89982475,49.23156389,-759623.2136,-526257.6017,0.128843481
2001-03-14 14:30,-1.97,117.05,119.28999,115.75,117.64999,19883392,11263735.2,125.5415005,133.3697732,117.7132278,121.75,126.225,117.64999,123.9875,127.225,126.645728,-153373145,32.06646271,-0.63053728,-3.149075981,-2.518538701,16.85048294,30.08355279,-1106715,-609180.0872,0.149956819
2001-03-15 14:30,0.03,118.45,118.86,117.36,117.67999,10370301,11362245.15,124.8225,132.7645721,116.8804279,121.75,125.574995,117.67999,123.6624975,127.225,125.9919843,-143002844,33.50511161,-0.668713126,-3.354430108,-2.685716982,22.15150109,21.63393626,-771733.1618,-632401.955,0.107445773
2001-03-16 14:30,-2.27,117.13,117.39999,114.81,115.00999,58515392,13991584.65,123.9059995,131.934955,115.877044,121.28,125.104995,115.00999,123.1924975,126.755,125.0974256,-201518236,35.25320368,-0.803493953,-3.690084423,-2.88659047,10.41869369,16.47355924,-1941720.171,-819447.4144,-0.103270407
2001-03-19 14:30,2.03,115.75999,117.69,114.82001,117.35001,10067801,14173229.8,123.2535005,131.1858976,115.3211034,121.025005,124.49,117.35001,122.7575025,126.755,124.2744315,-191450435,36.71198269,-0.670200379,-3.724340944,-3.054140565,18.62515531,17.0651167,-1531850.713,-921219.3143,-0.077240344
2001-03-20 14:30,-2.68,117.89999,118.46001,114.11,114.2,15086898,14639574.7,122.5440005,131.0308027,114.0571983,120.675005,124.14,114.2,122.4075025,126.405,123.2579884,-206537333,37.62173325,-0.724703801,-3.960020316,-3.235316515,18.62247847,15.88877582,-1695107.133,-1031774.717,-0.10825598
2001-03-21 14:30,-1.7,114.17999,115.25999,111.89999,112.25999,19004704,15044269.85,121.876,131.3364827,112.4155173,119,123.034995,112.25999,121.0174975,125.299995,121.8950286,-225542037,38.86383857,-0.815186462,-4.254299593,-3.439113131,19.58906846,18.94556741,-1924030.787,-1159239.87,-0.121314981
2001-03-22 14:30,-1.02,112.02,112.60001,108.03999,111.12,28625600,15411469.85,121.1415,131.5042123,110.7787877,115.269995,120.779995,111.12,118.024995,123.369995,119.9553232,-254167637,40.56829166,-0.87056358,-4.527317606,-3.656754026,6.264931298,14.82549274,-2334399.9,-1327119.874,-0.126245416
2001-03-23 14:30,3.02,113.25,114.66,111.5,114.48,12861699,15045904.4,120.6174995,131.2121403,110.0228587,114.239995,120.779995,114.48,117.509995,123.369995,118.2871765,-241305938,41.10820303,-0.611871225,-4.421593057,-3.809721832,17.91414067,14.58938014,-1813723.166,-1396634.63,-0.137686787
2001-03-26 14:30,1.28,115.7,116.27,114.77,115.94,9943801,14967964.35,120.0334995,130.3024326,109.7645664,113.66499,119.66499,115.94,116.66499,123.369995,116.8525704,-231362137,40.86669067,-0.289746271,-4.171904671,-3.8821584,40.45392493,21.5443323,-1399157.291,-1396995.01,-0.158226319
2001-03-27 14:30,2.04,115.62,118.64999,115.28,118.31,12881199,15041274.3,119.6269995,129.4847609,109.7692381,113.449995,119.589995,118.31,116.519995,123.369995,108.03999,-218480938,39.65340002,0.113985147,-3.739676966,-3.853662113,73.78725826,44.05177462,-956441.0989,-1334058.737,-0.115621475
2001-03-28 14:30,-2.76,116.89999,116.95,114.89999,115.03999,10953301,14847384.25,119.181499,129.0228424,109.3401556,113.34499,118.439995,115.03999,115.8924925,123.369995,108.25219,-229434239,38.6191675,0.187509592,-3.619275123,-3.806784715,80.62167619,64.95428646,-1062718.13,-1295295.793,-0.118061118
2001-03-29 14:30,0.38,114.7,116.5,109.34,115.48,12061398,14716854.15,118.7254985,128.3633645,109.0876325,113.34499,117.939995,115.48,115.6424925,123.369995,108.460146,-217372841,38.78764228,0.286549867,-3.448597381,-3.735147248,82.73989228,79.04960891,-1180919.596,-1278956.337,-0.13965303
2001-03-30 14:30,1.05,115.55,116.69,114.5,116.69,9183602,14547819.2,118.3794985,127.7851658,108.9738312,113.34499,117.939995,116.69,115.6424925,123.369995,108.6639429,-208189239,38.8664172,0.444876973,-3.179051032,-3.623928005,80.14859399,81.17005415,-830726.3981,-1214923.488,-0.10030232
2001-04-02 13:30,-2.13,116.3,117.38,113.8,114.2,10561000,14811209.25,117.852498,126.9496448,108.7553512,113.34499,117.939995,114.2,115.6424925,123.369995,108.8636638,-218750239,39.06705108,0.394924826,-3.130271972,-3.525196798,79.62779068,80.83875898,-933739.7145,-1174754.378,-0.142599281
2001-04-03 13:30,-3.34,113.98,114.14999,110.06,110.39,12836000,15107159.25,117.067998,125.8938541,108.2421419,113.34499,117.939995,110.39,115.6424925,123.369995,109.0593903,-231586239,39.86125027,0.131906424,-3.360313769,-3.492220192,67.57976656,75.78538375,-1074242.149,-1160395.488,-0.164493207
2001-04-04 13:30,0.42,110.578,112.10001,109.3,110.85001,14884500,15532799.3,116.2614985,124.2224713,108.3005257,113.974995,117.894995,110.85001,115.934995,123.369995,109.2512023,-216701739,40.70882546,0.0213315,-3.465555817,-3.486887317,52.49618453,66.56791392,-1243688.766,-1172294.528,-0.173439884
2001-04-05 13:30,3.79,113.3,115.49001,112.5,115.05,21517600,16305929.3,115.6579985,121.8734932,109.4425038,113.974995,117.894995,115.05,115.934995,123.369995,109.4391781,-195184139,40.09336583,0.250729884,-3.173474962,-3.424204846,62.12568514,60.73387874,-615163.7229,-1092704.413,-0.13317061
2001-04-06 13:30,-1.52,113.991,114.39999,112.06,113.3,14937801,16551804.3,115.1549985,120.3384533,109.9715437,113.974995,117.894995,113.3,115.934995,123.369995,109.6233943,-210121940,39.60804785,0.300905582,-3.048072869,-3.348978451,76.46302697,63.69496554,-823650.7438,-1054268.174,-0.103284685
2001-04-09 13:30,1.11,114,114.99001,112.78,114.56,9034301,16304874.45,114.9789985,119.9893855,109.9686115,113.34,117.894995,114.56,115.6174975,123.369995,109.8039262,-201087639,38.91921161,0.427523023,-2.814574671,-3.242097695,93.54929497,77.37933569,-497834.9194,-974777.7092,-0.051030544
2001-04-10 13:30,1.82,115.45,117.75,115.17,116.64999,17873296,16554179.3,114.810498,119.3344909,110.2865051,113.525,117.894995,116.64999,115.7099975,123.369995,109.9808475,-183214343,37.24064087,0.647408784,-2.432836714,-3.080245499,93.9919624,88.00142811,-11185.46604,-837121.6745,-0.069999703
2001-04-11 13:30,0.07,118.78,118.99001,116.14,116.73,12722301,16196124.75,114.7644985,119.1896993,110.3392977,114.145005,117.64,116.73,115.8925025,123.369995,110.341214,-170492042,35.25847792,0.784478743,-2.09964707,-2.884125813,99.41138768,95.65088169,320912.6349,-671688.2017,-0.099069696
2001-04-12 13:30,1.82,116.3,118.94,115.96001,118.85001,9233199,16139269.65,114.8229995,119.4281027,110.2178963,114.145005,117.64,118.85001,115.8925025,123.369995,110.6871659,-161258843,33.46939652,0.990855975,-1.645555844,-2.636411819,100,97.80111669,547429.4111,-497528.5427,-0.054121336
2001-04-16 13:30,-1.05,118.28999,118.89,116.91,117.60001,7348699,13580935,114.9525005,119.714355,110.190646,114.145005,117.07,117.60001,115.6075025,123.369995,111.0192796,-168607542,31.80810665,1.012530502,-1.370748692,-2.383279194,95.46649891,98.29262887,396931.1771,-369748.5828,0.109647465
2001-04-17 13:30,1.41,117.31,119.66,117.02,119.25999,10924699,13623779.9,115.0479995,120.0679657,110.0280333,114.48,115.269995,119.25999,114.8749975,123.015,111.5377228,-157682843,29.96618224,1.100701101,-1.007402818,-2.108103919,95.46649891,96.97766594,650863.3906,-223946.8723,0.109051757
2001-04-18 13:30,3.97,121.06,126,120.69,124,32491008,14493985.4,115.5379995,121.872311,109.203688,119.03,117.019995,124,118.0249975,123.015,112.694705,-125191835,29.30499176,1.419979699,-0.333129295,-1.753108994,95.46649891,95.46649891,1342541.314,-162.8457262,0.180047888
2001-04-19 13:30,1.33,124.25,125.84,123.58,125.64999,13810398,14234270.1,116.2074995,123.7329219,108.6820771,119.03,117.019995,125.64999,118.0249975,122.369995,113.7591286,-111381437,28.69102917,1.666940924,0.330567161,-1.336373763,100,96.97766594,1568364.922,223912.5497,0.276138747
2001-04-20 13:30,-0.92,124.89999,125.39999,123.66,124.5,7626699,13184325.05,116.8764995,124.8400616,108.9129374,119.39,117.019995,124.5,118.2049975,122.369995,114.7383983,-119008136,28.12092105,1.673141427,0.755053021,-0.918088406,96.97550508,97.480668,1311112.952,379226.8928,0.25904131
2001-04-23 13:30,-1.82,123.64999,123.89,121.91,122.24001,8451801,12963830.15,117.2645,125.4755262,109.0534738,120.585,117.019995,122.24001,118.8024975,121.71999,115.6393265,-127459937,26.90203199,1.453461698,0.898738717,-0.554722981,88.32090772,95.09880427,1056867.162,476032.6456,0.197761021
2001-04-24 13:30,-0.54,122.52,123.64999,121.10001,121.58,10045301,12968905.15,117.5465,125.9415404,109.1514596,120.980005,117.019995,121.58,119,121.71999,116.4681803,-137505238,25.4661253,1.202514844,0.948420573,-0.254094271,77.67398425,87.65679902,789407.7406,520800.5163,0.152066374
2001-04-25 13:30,1.31,121.42,123.67,120.95,123.17,8249000,12737295.2,117.7895,126.5329931,109.0460069,120.980005,117.019995,123.17,119,121.104995,117.2307259,-129256238,24.07490296,1.085975016,1.1033745,0.017399483,71.08319975,79.02603057,936647.7009,580207.257,0.134945734
2001-04-26 13:30,0.45,123.73,125.22,123.5,123.72,10590398,12719150.05,118.2235005,127.235573,109.211428,121.455,117.019995,123.72,119.2374975,121.104995,117.9322678,-118665840,23.30585548,0.990942592,1.256077724,0.265135132,71.58829741,73.44849381,1118777.157,657145.8141,0.141333713
2001-04-27 13:30,1.67,124.92,125.84,124.2,125.78,8048898,12518525.05,118.7385005,128.229092,109.247909,121.51,117.019995,125.78,119.2649975,121.104995,118.5776864,-110616942,22.79267458,1.008478463,1.525733211,0.517254747,79.00066789,73.89072168,1227622.353,738642.4625,0.138945834
2001-04-30 13:30,-0.69,126.45,127.27,124.67,124.91,10764898,12597589.85,119.1495005,128.9563274,109.3426736,123.98,118.285,124.91,121.1325,120.779995,119.4469178,-121381840,22.76303123,0.90636642,1.650212772,0.743846352,79.52615342,76.70503957,1382277.275,830590.2929,0.066785806
2001-05-01 13:30,1.71,125.07001,127.14999,124.60001,127.05,10578102,12598444.95,119.7920005,129.8967863,109.6872147,124.11,118.285,127.05,121.1975,120.779995,120.229226,-110803738,22.70127392,0.924639639,1.899645901,0.975006262,86.49316621,81.67332917,1516063.26,928515.0025,0.138018333
2001-05-02 13:30,-0.18,127.41,127.69,126,126.82001,9572898,12435289.85,120.613501,130.1846193,111.0423827,124.32,118.495,126.82001,121.4075,119.66499,121.1245189,-120376636,22.81973056,0.86405543,2.05507555,1.19102012,86.81953239,84.27961734,1613065.202,1026307.888,0.181973558
2001-05-03 13:30,-1.27,126.13,126.14999,124.22,125.21001,9926199,12187374.8,121.331501,129.9746854,112.6883166,124.32,118.495,125.21001,121.4075,119.589995,121.9123766,-130302835,22.03601745,0.667182467,2.024998203,1.357815736,81.99186315,85.10152058,1280128.02,1062567.907,0.180188003
2001-05-04 13:30,1.7,123.64999,127.35001,123.44,127.34,12145301,11718759.85,121.946001,130.4620539,113.4299481,124.32,118.495,127.34,121.4075,118.439995,122.6056914,-118157534,21.73691579,0.632363539,2.14827016,1.515906621,77.52028843,82.11056132,1447775.179,1117597.517,0.174160711
2001-05-07 13:30,-0.86,126.86,127.38,126.23,126.24001,7185199,11331129.75,122.5930015,130.3121824,114.8738206,124.32,118.495,126.24001,121.4075,117.939995,123.2158084,-125342733,21.46990963,0.493371145,2.132620552,1.639249407,63.22529514,74.24581557,1490954.695,1170934.257,0.145021086
2001-05-08 13:30,-0.05,126.86,127.10001,125.56,126.17999,6952602,11227044.8,123.174001,130.0951994,116.2528026,125.565,118.495,126.17999,122.03,117.939995,123.7527114,-132295335,20.86676172,0.361615014,2.091268174,1.729653161,59.32896156,66.69151504,1224217.163,1178546.101,0.115755752
2001-05-09 13:30,-0.42,125.25,126.55,125.06,125.64999,9507398,10808749.9,123.624001,129.9332441,117.3147579,125.565,118.495,125.64999,122.03,117.939995,124.2251861,-141802733,20.04220936,0.210484087,1.99275827,1.782274182,42.1383397,54.89753213,924459.7224,1142248.047,0.09890765
2001-05-10 13:30,0.29,127.25999,127.5,125.77,126.02,6872398,10516254.75,124.088501,129.6189819,118.5580201,125.565,118.495,126.02,122.03,117.939995,124.6409637,-134930335,19.68344912,0.112088747,1.922385116,1.810296369,39.73146755,47.06625627,1001034.128,1122074.63,0.113871555
2001-05-11 13:30,-0.69,126,126.49001,124.39999,125.14999,7736602,10441424.9,124.4035,129.3961262,119.4108738,125.565,119.875,125.14999,122.72,117.894995,127.69,-142666937,18.61999698,-0.027485555,1.775939425,1.80342498,27.40457108,36.42479278,755561.4002,1069715.597,0.062685059
2001-05-14 13:30,0.2,124.89999,125.44,124.46001,125.39999,7914000,10469689.95,124.793499,128.6997788,120.8872192,125.565,119.875,125.39999,122.72,117.894995,127.6241998,-134752937,17.63250571,-0.114014251,1.660907166,1.774921418,19.66531684,28.93378516,527038.2562,992190.2624,0.107859077
2001-05-15 13:30,0.46,125.55,126.5,124.85001,125.98,9782199,10412564.95,125.1294995,128.1236687,122.1353303,125.47,120.235,125.98,122.8525,117.894995,127.5597156,-124970738,17.2179164,-0.141438683,1.598123064,1.739561747,15.2318383,20.76724207,697397.4207,950076.9993,0.089254342
2001-05-16 13:30,2.36,124.84,129.2,124.62,128.95,14916199,9533824.5,125.3769995,128.751035,122.002964,126.32,122.185,128.95,124.2525,118.619995,124.39999,-110054539,17.89413987,0.022465874,1.767644089,1.745178215,45.37253146,26.7565622,960876.2173,951619.7448,0.125130545
2001-05-17 13:30,0.16,129.005,130.08,128.56,129.14999,11828898,9434749.5,125.5519995,129.3061708,121.7978282,127.239995,123.020005,129.14999,125.13,119.059995,124.6271904,-98225641,18.81448315,0.120872814,1.896269233,1.775396419,75.9564692,45.52027965,1132309.416,977432.5549,0.051539187
2001-05-18 13:30,0.46,129.09,129.74001,128.10001,129.74001,6683301,9387579.6,125.814,129.9499123,121.6780877,127.239995,123.020005,129.74001,125.13,119.059995,124.8453028,-91542340,19.38440324,0.197683773,2.022501135,1.824817362,100,73.77633355,889172.8666,964824.028,0.088795171
2001-05-21 13:30,1.47,129.84,131.84,129.14999,131.64999,11532102,9541594.65,126.284499,130.8096917,121.7593063,128.119995,124.375,131.64999,126.2474975,119.939995,125.2649846,-80010238,20.59500363,0.340718434,2.250715404,1.909996971,100,91.98548973,1056632.512,977939.5256,0.168781197
2001-05-22 13:30,-0.13,131.83,132.09,131.07001,131.48,8343199,9456489.55,126.779499,131.3038169,122.2551811,128.244995,124.555,131.48,126.3999975,120.064995,125.8109858,-88353437,21.79385864,0.384247322,2.390306123,2.006058801,98.33112683,99.44370894,1138394.058,1000861.602,0.194767867
2001-05-23 13:30,-1.7,131.05,131.05,129.25,129.25,12331000,9660589.55,127.083499,131.4095557,122.7574423,128.244995,126.39,129.25,127.3174975,120.064995,126.313307,-100684437,21.78720934,0.230785261,2.294540378,2.063755116,76.28803459,91.53972047,767388.5181,967508.304,0.099834107
2001-05-24 13:30,0.29,129.47,130,128.55,129.63,7905398,9526339.55,127.378999,131.5503051,123.2076929,128.275005,126.52,129.63,127.3975025,120.064995,126.7754424,-92779039,21.38866872,0.127935921,2.223675017,2.095739097,56.36869725,76.99595289,523344.568,904056.3418,0.162923397
2001-05-25 13:30,-1.18,129.64999,129.7,127.89999,128.10001,7425000,9495144.65,127.4949995,131.6106503,123.3793487,128.355,126.52,128.10001,127.4375,120.064995,127.200607,-100204039,20.66011401,-0.059981507,2.020762213,2.08074372,25.33652575,52.6644192,310689.9857,819289.7195,0.093766205
2001-05-29 13:30,-0.8,128.226,128.35001,126.89999,127.08,9012301,9407514.8,127.6034995,131.5518527,123.6551463,128.355,126.52,127.08,127.4375,120.064995,132.09,-109216340,19.45327105,-0.258684579,1.757387997,2.016072575,14.04628465,31.91716922,82700.25724,714062.6534,0.105284634
2001-05-30 13:30,-1.4,126.59,127.09,125,125.3,10041801,9380699.75,127.5159995,131.5852522,123.4467468,128.545,126.52,125.3,127.5325,120.064995,131.8064,-119258141,18.68581085,-0.501642732,1.38901916,1.890661892,0.632288655,13.33836635,-146813.7719,591080.307,0.015466993
2001-05-31 13:30,0.52,125.42999,126.75999,125.25999,125.95,9875199,9395814.8,127.472499,131.58891,123.356088,128.545,126.52,125.95,127.5325,120.064995,131.534144,-109382942,17.97316924,-0.603382577,1.136433671,1.739816248,3.020722845,5.899765385,71608.29711,516870.0198,0.012745295
2001-06-01 13:30,0.62,126.2,127.10001,125.12,126.73,8848301,9341919.9,127.5484985,131.5495265,123.5474705,128.545,127.765,126.73,128.155,120.064995,131.2727782,-100534641,17.12242054,-0.601604623,0.987810469,1.589415092,9.615877967,4.422963156,248042.9796,478466.1569,0.041099823
2001-06-04 13:30,0.48,126.8,127.42999,126.08,127.34,5634699,9016389.8,127.5484985,131.5495265,123.5474705,128.545,127.765,127.34,128.155,120.064995,131.0218671,-94899942,16.14449047,-0.544514747,0.908771658,1.453286405,18.96789166,10.53483082,339085.4023,458554.6206,0.002658459
2001-06-05 13:30,1.15,127.49001,129.23,127.27,128.8,9115602,9112909.95,127.676498,131.6656724,123.6873236,128.025,127.765,128.8,127.895,120.064995,130.7809924,-85784340,15.68597088,-0.400263102,0.952957528,1.35322063,31.51460706,20.03279223,495758.454,463869.4539,0.069436696
2001-06-06 13:30,-0.83,128.83,128.83,127.36,127.73,12064898,9368524.75,127.7539985,131.6836489,123.8243481,127.5,127.765,127.73,127.6325,120.695,130.5497527,-97849238,15.26020269,-0.369488466,0.891360047,1.260848513,34.87806123,28.45351998,183323.4257,423791.4499,0.042795024
2001-06-07 13:30,0.36,127.05,128.35001,127,128.19,7355301,9260919.9,127.880999,131.6928601,124.0691379,127.35,127.765,128.19,127.5575,120.695,130.3277626,-90493937,14.64023145,-0.312969115,0.86963712,1.182606235,37.52325492,34.63864107,-191.5948007,363222.4435,0.084270397
2001-06-08 13:30,-0.93,127.7,127.87,126.14,127,8170602,9325830.1,127.929999,131.6694173,124.1905807,127.115,127.765,127,127.44,120.695,130.1146521,-98664539,13.64721022,-0.347862137,0.747778563,1.0956407,27.74838343,33.38323319,-184510.8,284974.8373,0.109627533
2001-06-11 13:30,-0.71,126.71001,126.99001,125.41,126.10001,7012199,9289609.95,127.9775,131.5966582,124.3583418,127.115,127.765,126.10001,127.44,120.695,129.910066,-105676738,13.1438848,-0.418920906,0.571989567,0.990910474,19.23754243,28.16972693,-326891.338,197565.3837,0.117033195
2001-06-12 13:30,-0.17,124.86,126.74001,124.03999,125.88,9368500,9362334.95,128.0015005,131.5577895,124.4452115,126.634995,128.064995,125.88,127.349995,120.695,129.5578615,-115045238,13.38795874,-0.464573106,0.410194091,0.874767197,7.770773279,18.25223305,-506166.4376,97032.26635,0.095470078
2001-06-13 13:30,-0.86,126.17,126.58,124.64999,124.8,7629398,9254694.9,127.9425005,131.6661943,124.2188067,126.634995,128.064995,124.8,127.349995,120.695,129.2267892,-122674636,13.61459883,-0.545731492,0.192602832,0.738334324,1.978206518,9.662174075,-630860.9671,-6952.481288,0.042230656
2001-06-14 13:30,-2.24,124.17999,124.3,121.75,122,12603301,9139050,127.5950005,132.0941696,123.0958314,125.49,126.92,122,126.205,120.695,128.628646,-135277937,15.06162475,-0.753412562,-0.203431379,0.549981184,0.530438225,3.426472674,-849527.3619,-127320.3214,-0.085365666
2001-06-15 13:30,-0.12,120.91,122.39999,120.39999,121.85001,16821296,9388669.9,127.2300015,132.3120296,122.1479734,124.814995,126.244995,121.85001,125.529995,120.695,127.8057804,-152099233,16.8503114,-0.858673987,-0.5233613,0.335312687,0,0.836214914,-1136987.156,-271558.4406,-0.028689947
2001-06-18 13:30,-0.48,121.64999,122.44,120.91,121.25999,11368801,9622944.9,126.8060005,132.3716165,121.2403845,124.614995,126.244995,121.25999,125.429995,120.695,127.0652014,-163468034,18.481232,-0.920347379,-0.815121537,0.105225842,0,0.176812742,-1279181.347,-415504.57,-0.094763336
2001-06-19 13:30,0.44,122.38,122.89,120.89,121.78999,7732301,9432954.85,126.3130005,131.8214586,120.8045424,124.375,126.244995,121.78999,125.3099975,122.075,126.3986803,-155735733,19.64604004,-0.877892898,-0.99214028,-0.114247382,3.532717734,1.177572578,-996542.0807,-498509.9287,-0.153262192
